filename,number_transits,scorer,half,experiment,fishID,largeMalePosition,prePost,latency_plant,latency_right_screen,latency_left_screen,center,left screen,left side,plant,right screen,right side,latency_plant,latency_right_screen,latency_left_screen
mc_pre_fid34_p2_SANCHEZ _largeMale_right_charlotte_INT.csv,77,SANCHEZ ,p2,mc,fid34,right,pre,159.342,1.848,162.81,19.603,19.208,24.034,18.418,170.33,46.559,159.342,1.848,162.81
mc_pre_fid34_p2_VASQUEZ_largeMale_right_charlotte_INT.csv,73,VASQUEZ,p2,mc,fid34,right,pre,159.399,1.04,162.868,19.959,18.691,24.71,18.72,178.436,38.444,159.399,1.04,162.868
mc_pre_fid34_p2_Waindim_largeMale_right_charlotte_INT.csv,68,Waindim,p2,mc,fid34,right,pre,175.313,1.106,164.566,36.388,18.451,25.299,3.838,177.272,37.646,175.313,1.106,164.566
mc_pre_fid34_p3_Rotholz_largeMale_left_charlotte_INT.csv,43,Rotholz,p3,mc,fid34,left,pre,53.133,0.297,56.737,17.551,12.812,22.825,3.204,198.984,44.327,53.133,0.297,56.737
mc_pre_fid34_p3_SANCHEZ_largeMale_left_charlotte_INT.csv,45,SANCHEZ,p3,mc,fid34,left,pre,52.213,3.094,57.282,21.348,11.212,22.697,2.932,190.726,47.991,52.213,3.094,57.282
mc_pre_fid34_p3_VASQUEZ_largeMale_left_charlotte_INT.csv,43,VASQUEZ,p3,mc,fid34,left,pre,51.771,0.023,56.84,22.165,10.939,22.423,4,206.02,34.43,51.771,0.023,56.84
mc_pre_fid34_p3_Waindim_largeMale_left_charlotte_INT.csv,54,Waindim,p3,mc,fid34,left,pre,0,2.051,57.109,24.903,11.205,22.884,0,190.824,48.133,300,2.051,57.109
mc_pre_fid36_p1_Rotholz_largeMale_none_bethany_LS.csv,67,Rotholz,p1,mc,fid36,none,pre,1.221,32.451,48.066,26.42,57.255,57.264,25.621,83.687,48.532,1.221,32.451,48.066
mc_pre_fid36_p1_SANCHEZ_largeMale_none_bethany_LS.csv,78,SANCHEZ,p1,mc,fid36,none,pre,7.504,32.595,47.813,31.039,60.193,52.205,17.354,88.353,43.619,7.504,32.595,47.813
mc_pre_fid36_p1_VASQUEZ_largeMale_none_bethany_LS.csv,78,VASQUEZ,p1,mc,fid36,none,pre,0.653,32.255,47.735,34.712,54.488,55.751,23.485,83.616,43.379,0.653,32.255,47.735
mc_pre_fid36_p1_Waindim_largeMale_none_bethany_LS.csv,73,Waindim,p1,mc,fid36,none,pre,3.122,32.485,47.969,44.133,57.501,53.627,11.217,79.069,51.331,3.122,32.485,47.969
mc_pre_fid36_p2_Rotholz_largeMale_right_bethany_LS.csv,62,Rotholz,p2,mc,fid36,right,pre,206.935,1.129,212.809,20.282,3.468,22.429,29.628,167.897,55.167,206.935,1.129,212.809
mc_pre_fid36_p2_SANCHEZ_largeMale_right_bethany_LS.csv,42,SANCHEZ,p2,mc,fid36,right,pre,207.178,5.113,212.519,26.06,2.668,22.686,24.524,188.717,28.838,207.178,5.113,212.519
mc_pre_fid36_p2_VASQUEZ_largeMale_right_bethany_LS.csv,43,VASQUEZ,p2,mc,fid36,right,pre,206.835,0.767,212.442,24.302,2.169,25.084,20.827,190.325,30.948,206.835,0.767,212.442
mc_pre_fid36_p2_Waindim_largeMale_right_bethany_LS.csv,56,Waindim,p2,mc,fid36,right,pre,238.535,2.532,212.879,36.622,2.072,26.748,13.602,175.225,43,238.535,2.532,212.879
mc_pre_fid36_p3_Rotholz_largeMale_left_bethany_LS.csv,78,Rotholz,p3,mc,fid36,left,pre,102.277,48.223,76.652,28.425,59.258,65.052,18.017,64.059,64.873,102.277,48.223,76.652
mc_pre_fid36_p3_SANCHEZ_largeMale_left_bethany_LS.csv,84,SANCHEZ,p3,mc,fid36,left,pre,103.089,46.766,76.667,34.615,70.465,53.387,13.084,69.941,55.931,103.089,46.766,76.667
mc_pre_fid36_p3_VASQUEZ_largeMale_left_bethany_LS.csv,76,VASQUEZ,p3,mc,fid36,left,pre,102.881,46.423,76.719,36.595,74.743,45.707,14.409,73.8,54.746,102.881,46.423,76.719
mc_pre_fid36_p3_Waindim_largeMale_left_bethany_LS.csv,85,Waindim,p3,mc,fid36,left,pre,104.982,46.592,76.788,47.707,59.436,64.414,4.206,67.526,56.47,104.982,46.592,76.788
mc_pre_fid37_p1_Rotholz_largeMale_none_bianca_LL.csv,23,Rotholz,p1,mc,fid37,none,pre,22.872,15.665,0.168,3.204,226.904,18.021,36.889,5.607,9.207,22.872,15.665,0.168
mc_pre_fid37_p1_SANCHEZ_largeMale_none_bianca_LL.csv,21,SANCHEZ,p1,mc,fid37,none,pre,23.351,15.61,1.199,14.785,231.159,11.635,28.413,5.339,7.47,23.351,15.61,1.199
mc_pre_fid37_p1_VASQUEZ_largeMale_none_bianca_LL.csv,19,VASQUEZ,p1,mc,fid37,none,pre,23.14,15.538,1.155,6.411,231.489,11.484,37.037,5.204,7.208,23.14,15.538,1.155
mc_pre_fid37_p1_Waindim_largeMale_none_bianca_LL.csv,25,Waindim,p1,mc,fid37,none,pre,256.011,15.803,1.353,8.088,225.218,19.383,33.897,5.108,6.874,256.011,15.803,1.353
mc_pre_fid37_p2_Rotholz_largeMale_left_bianca_LL.csv,38,Rotholz,p2,mc,fid37,left,pre,72.149,2.479,34.913,6.407,168.856,18.418,1.6,90.09,13.212,72.149,2.479,34.913
mc_pre_fid37_p2_SANCHEZ_largeMale_left_bianca_LL.csv,36,SANCHEZ,p2,mc,fid37,left,pre,0,3.157,35.189,7.475,166.289,21.623,0,88.624,13.346,300,3.157,35.189
mc_pre_fid37_p2_VASQUEZ_largeMale_left_bianca_LL.csv,41,VASQUEZ,p2,mc,fid37,left,pre,31.508,3.481,35.112,8.651,166.925,19.619,1.335,88.221,15.249,31.508,3.481,35.112
mc_pre_fid37_p2_Waindim_largeMale_left_bianca_LL.csv,43,Waindim,p2,mc,fid37,left,pre,0,3.081,35.411,12.336,160.024,24.698,0,88.625,13.559,300,3.081,35.411
mc_pre_fid37_p3_Rotholz_largeMale_right_bianca_LL.csv,46,Rotholz,p3,mc,fid37,right,pre,104.075,0.637,36.673,16.813,56.192,32.964,2.403,161.759,29.232,104.075,0.637,36.673
mc_pre_fid37_p3_SANCHEZ_largeMale_right_bianca_LL.csv,42,SANCHEZ,p3,mc,fid37,right,pre,104.22,1.984,37.752,17.897,29.632,28.82,1.599,152.157,38.428,104.22,1.984,37.752
mc_pre_fid37_p3_VASQUEZ_largeMale_right_bianca_LL.csv,43,VASQUEZ,p3,mc,fid37,right,pre,104.107,0.023,37.107,17.888,61.358,26.959,1.602,159.34,32.83,104.107,0.023,37.107
mc_pre_fid37_p3_Waindim_largeMale_right_bianca_LL.csv,53,Waindim,p3,mc,fid37,right,pre,105.313,1.275,37.508,18.414,55.017,33.638,0.531,148.672,42.453,105.313,1.275,37.508
mc_pre_fid38_p1_Rotholz_largeMale_none_audrey_FF.csv,19,Rotholz,p1,mc,fid38,none,pre,59.997,2.339,92.428,0,199.968,7.604,32.431,52.853,4.805,59.997,2.339,92.428
mc_pre_fid38_p1_SANCHEZ_largeMale_none_audrey_FF.csv,7,SANCHEZ,p1,mc,fid38,none,pre,60.241,2.583,93.34,1.063,206.611,1.6,30.699,56.056,1.339,60.241,2.583,93.34
mc_pre_fid38_p1_VASQUEZ_largeMale_none_audrey_FF.csv,7,VASQUEZ,p1,mc,fid38,none,pre,60.029,0.503,93.163,1.067,206.837,1.735,30.598,57.658,1.602,60.029,0.503,93.163
mc_pre_fid38_p1_Waindim_largeMale_none_audrey_FF.csv,27,Waindim,p1,mc,fid38,none,pre,66.254,2.977,93.439,6.027,191.992,16.054,24.607,53.53,4.726,66.254,2.977,93.439
mc_pre_fid38_p2_Rotholz_largeMale_right_audrey_FF.csv,20,Rotholz,p2,mc,fid38,right,pre,5.945,9.95,64.005,0,3.602,7.608,34.844,241.457,9.607,5.945,9.95,64.005
mc_pre_fid38_p2_SANCHEZ_largeMale_right_audrey_FF.csv,27,SANCHEZ,p2,mc,fid38,right,pre,5.826,9.826,1.018,5.885,6.139,4.537,32.293,241.548,8.534,5.826,9.826,1.018
mc_pre_fid38_p2_VASQUEZ_largeMale_right_audrey_FF.csv,27,VASQUEZ,p2,mc,fid38,right,pre,5.244,9.248,0.023,2.668,6.557,5.606,33.901,241.102,10.143,5.244,9.248,0.023
mc_pre_fid38_p2_Waindim_largeMale_right_audrey_FF.csv,32,Waindim,p2,mc,fid38,right,pre,24.465,9.783,1.244,8.265,4.268,7.212,28.031,236.907,13.984,24.465,9.783,1.244
mc_pre_fid38_p3_Rotholz_largeMale_left_audrey_FF.csv,5,Rotholz,p3,mc,fid38,left,pre,0,1.038,0,0,0,0,0,295.239,3.607,300,1.038,300
mc_pre_fid38_p3_SANCHEZ_largeMale_left_audrey_FF.csv,1,SANCHEZ,p3,mc,fid38,left,pre,0,2.011,0,0,0,0,0,297.956,0,300,2.011,300
mc_pre_fid38_p3_VASQUEZ_largeMale_left_audrey_FF.csv,1,VASQUEZ,p3,mc,fid38,left,pre,0,0.023,0,0,0,0,0,299.977,0,300,0.023,300
mc_pre_fid38_p3_Waindim_largeMale_left_audrey_FF.csv,9,Waindim,p3,mc,fid38,left,pre,0,0.967,0,0,0,0,0,292.762,6.208,300,0.967,300
mc_pre_fid39_p1_Rotholz_largeMale_none_alexandra_INT.csv,3,Rotholz,p1,mc,fid39,none,pre,0,0.937,0,0,0,0,0,296.665,2.398,300,0.937,300
mc_pre_fid39_p1_SANCHEZ_largeMale_none_alexandra_INT.csv,2,SANCHEZ,p1,mc,fid39,none,pre,0,4.051,0,0,0,0,0,48.082,2.669,300,4.051,300
mc_pre_fid39_p1_VASQUEZ_largeMale_none_alexandra_INT.csv,1,VASQUEZ,p1,mc,fid39,none,pre,0,0,0,0,0,0,0,299.904,0,300,0,300
mc_pre_fid39_p1_Waindim_largeMale_none_alexandra_INT.csv,3,Waindim,p1,mc,fid39,none,pre,0,1.505,0,0,0,0,0,295.425,3.07,300,1.505,300
mc_pre_fid39_p2_Rotholz_largeMale_right_alexandra_INT.csv,21,Rotholz,p2,mc,fid39,right,pre,0,0.613,266.441,6.798,8.803,8.783,0,258.84,16.022,300,0.613,266.441
mc_pre_fid39_p2_SANCHEZ_largeMale_right_alexandra_INT.csv,18,SANCHEZ,p2,mc,fid39,right,pre,0,2.786,267.752,7.705,7.42,10.292,0,256.688,15.109,300,2.786,267.752
mc_pre_fid39_p2_VASQUEZ_largeMale_right_alexandra_INT.csv,18,VASQUEZ,p2,mc,fid39,right,pre,0,1.04,267.607,7.21,8.406,8.008,0,260.96,14.232,300,1.04,267.607
mc_pre_fid39_p2_Waindim_largeMale_right_alexandra_INT.csv,20,Waindim,p2,mc,fid39,right,pre,0,1.974,268.314,9.376,7.872,8.908,0,258.146,13.632,300,1.974,268.314
mc_pre_fid39_p3_Rotholz_largeMale_left_alexandra_INT.csv,7,Rotholz,p3,mc,fid39,left,pre,0,0,0.251,0,298.04,1.599,0,0,0,300,300,0.251
mc_pre_fid39_p3_SANCHEZ_largeMale_left_alexandra_INT.csv,1,SANCHEZ,p3,mc,fid39,left,pre,0,0,0.979,0,299.021,0,0,0,0,300,300,0.979
mc_pre_fid39_p3_VASQUEZ_largeMale_left_alexandra_INT.csv,1,VASQUEZ,p3,mc,fid39,left,pre,0,0,0.028,0,299.857,0,0,0,0,300,300,0.028
mc_pre_fid39_p3_Waindim_largeMale_left_alexandra_INT.csv,9,Waindim,p3,mc,fid39,left,pre,0,0,0.47,0,295.835,3.636,0,0,0,300,300,0.47
mc_pre_fid4_p1_MAHMOUD_largeMale_none_beyonce_FF.csv,134,MAHMOUD,p1,mc,fid4,none,pre,7.569,0.023,11.039,26.435,78.616,41.643,21.086,79.618,52.579,7.569,0.023,11.039
mc_pre_fid4_p1_MARRONE_largeMale_none_beyonce_FF.csv,113,MARRONE,p1,mc,fid4,none,pre,7.355,1.75,11.094,17.899,70.788,51.517,26.998,81.139,49.909,7.355,1.75,11.094
mc_pre_fid4_p1_MARTINEZ_largeMale_none_beyonce_FF.csv,121,MARTINEZ,p1,mc,fid4,none,pre,8.091,3.819,10.761,23.51,74.459,41.653,24.816,79.22,52.716,8.091,3.819,10.761
mc_pre_fid4_p1_MOORE_largeMale_none_beyonce_FF.csv,135,MOORE,p1,mc,fid4,none,pre,8.37,0.624,11.037,37.636,68.101,51.1,10.669,76.318,55.552,8.37,0.624,11.037
mc_pre_fid4_p2_MAHMOUD_largeMale_right_beyonce_FF.csv,120,MAHMOUD,p2,mc,fid4,right,pre,5.262,9.266,0.023,23.572,100.77,45.155,21.531,60.327,48.57,5.262,9.266,0.023
mc_pre_fid4_p2_MARRONE_largeMale_right_beyonce_FF.csv,101,MARRONE,p2,mc,fid4,right,pre,5.391,9.923,17.131,13.717,69.944,77.144,23.481,55.256,56.593,5.391,9.923,17.131
mc_pre_fid4_p2_MARTINEZ_largeMale_right_beyonce_FF.csv,98,MARTINEZ,p2,mc,fid4,right,pre,5.656,8.86,1.381,12.551,84.361,67.875,23.216,61.113,49.503,5.656,8.86,1.381
mc_pre_fid4_p2_MOORE_largeMale_right_beyonce_FF.csv,112,MOORE,p2,mc,fid4,right,pre,5.996,9.734,0.658,35.628,70.79,75.143,7.753,56.865,53.114,5.996,9.734,0.658
mc_pre_fid4_p3_MAHMOUD_largeMale_left_beyonce_FF.csv,122,MAHMOUD,p3,mc,fid4,left,pre,2.744,27.303,13.426,27.859,64.063,56.6,34.2,51.532,63.462,2.744,27.303,13.426
mc_pre_fid4_p3_MARRONE_largeMale_left_beyonce_FF.csv,89,MARRONE,p3,mc,fid4,left,pre,2.404,27.231,13.88,13.095,57.681,66.779,44.565,50.178,66.571,2.404,27.231,13.88
mc_pre_fid4_p3_MARTINEZ_largeMale_left_beyonce_FF.csv,92,MARTINEZ,p3,mc,fid4,left,pre,3.104,27.396,13.785,13.512,64.068,62.882,41.905,50.186,67.363,3.104,27.396,13.785
mc_pre_fid4_p3_MOORE_largeMale_left_beyonce_FF.csv,113,MOORE,p3,mc,fid4,left,pre,10.585,27.404,13.527,46.591,57.126,63.496,18.162,48.031,66.123,10.585,27.404,13.527
mc_pre_fid5_p1_MAHMOUD_largeMale_none_abigail_LL.csv,52,MAHMOUD,p1,mc,fid5,none,pre,2.36,31.719,59.213,24.027,30.629,20.287,33.896,154.106,34.695,2.36,31.719,59.213
mc_pre_fid5_p1_MARRONE_largeMale_none_abigail_LL.csv,45,MARRONE,p1,mc,fid5,none,pre,0.781,32.81,59.774,13.611,24.573,25.881,45.914,152.236,37.004,0.781,32.81,59.774
mc_pre_fid5_p1_MARTINEZ_largeMale_none_abigail_LL.csv,44,MARTINEZ,p1,mc,fid5,none,pre,1.584,34.148,59.774,9.609,25.369,27.482,46.445,153.744,35.767,1.584,34.148,59.774
mc_pre_fid5_p1_MOORE_largeMale_none_abigail_LL.csv,48,MOORE,p1,mc,fid5,none,pre,0.793,32.286,60.051,15.213,17.888,32.965,44.574,150.935,37.632,0.793,32.286,60.051
mc_pre_fid5_p2_MAHMOUD_largeMale_left_abigail_LL.csv,22,MAHMOUD,p2,mc,fid5,left,pre,0,2.461,65.992,1.868,148.052,23.426,0,56.323,2.67,300,2.461,65.992
mc_pre_fid5_p2_MARRONE_largeMale_left_abigail_LL.csv,23,MARRONE,p2,mc,fid5,left,pre,0,0.231,66.419,1.866,208.479,28.039,0,58.442,2.943,300,0.231,66.419
mc_pre_fid5_p2_MARTINEZ_largeMale_left_abigail_LL.csv,23,MARTINEZ,p2,mc,fid5,left,pre,0,6.389,66.182,1.334,197.232,38.987,0,53.385,2.673,300,6.389,66.182
mc_pre_fid5_p2_MOORE_largeMale_left_abigail_LL.csv,25,MOORE,p2,mc,fid5,left,pre,0,0.162,66.36,1.867,206.949,29.362,0,57.389,4.271,300,0.162,66.36
mc_pre_fid5_p3_MAHMOUD_largeMale_right_abigail_LL.csv,20,MAHMOUD,p3,mc,fid5,right,pre,0,189.119,0.023,13.323,225.802,8.408,0,34.837,17.607,300,189.119,0.023
mc_pre_fid5_p3_MARRONE_largeMale_right_abigail_LL.csv,26,MARRONE,p3,mc,fid5,right,pre,264.446,189.072,0.353,11.472,217.6,14.683,2.135,32.028,21.729,264.446,189.072,0.353
mc_pre_fid5_p3_MARTINEZ_largeMale_right_abigail_LL.csv,26,MARTINEZ,p3,mc,fid5,right,pre,264.214,189.038,0.036,10.682,221.846,12.016,2.404,31.935,21.081,264.214,189.038,0.036
mc_pre_fid5_p3_MOORE_largeMale_right_abigail_LL.csv,29,MOORE,p3,mc,fid5,right,pre,264.223,188.948,0.493,12.814,215.785,16.723,1.602,32.038,20.545,264.223,188.948,0.493
mc_pre_fid9_p1_MAHMOUD_largeMale_none_catalina_LS.csv,49,MAHMOUD,p1,mc,fid9,none,pre,38.253,63.078,0.023,24.215,102.838,49.181,40.537,69.428,13.778,38.253,63.078,0.023
mc_pre_fid9_p1_MARRONE_largeMale_none_catalina_LS.csv,56,MARRONE,p1,mc,fid9,none,pre,36.338,62.834,0.938,12.674,72.362,78.65,55.594,42.176,37.606,36.338,62.834,0.938
mc_pre_fid9_p1_MARTINEZ_largeMale_none_catalina_LS.csv,51,MARTINEZ,p1,mc,fid9,none,pre,36.704,63.667,0.67,12.547,82.317,72.868,50.989,50.457,30.152,36.704,63.667,0.67
mc_pre_fid9_p1_MOORE_largeMale_none_catalina_LS.csv,72,MOORE,p1,mc,fid9,none,pre,36.448,62.877,1.346,24.065,67.062,86.053,42.457,40.836,38.181,36.448,62.877,1.346
mc_pre_fid9_p2_MAHMOUD_largeMale_right_catalina_LS.csv,30,MAHMOUD,p2,mc,fid9,right,pre,15.94,37.162,0.023,2.126,16.319,12.405,12.024,198.316,58.448,15.94,37.162,0.023
mc_pre_fid9_p2_MARRONE_largeMale_right_catalina_LS.csv,48,MARRONE,p2,mc,fid9,right,pre,15.563,36.118,0.381,0,6.144,22.385,9.347,157.436,104.287,15.563,36.118,0.381
mc_pre_fid9_p2_MARTINEZ_largeMale_right_catalina_LS.csv,48,MARTINEZ,p2,mc,fid9,right,pre,15.595,36.15,5.454,0,5.072,18.684,11.482,166.297,92.8,15.595,36.15,5.454
mc_pre_fid9_p2_MOORE_largeMale_right_catalina_LS.csv,60,MOORE,p2,mc,fid9,right,pre,16.141,36.16,0.659,8.269,5.869,20.297,4.805,155.767,104.233,16.141,36.16,0.659
mc_pre_fid9_p3_MAHMOUD_largeMale_left_catalina_LS.csv,47,MAHMOUD,p3,mc,fid9,left,pre,33.061,91.923,4.532,1.207,32.13,53.247,181.266,8.408,19.21,33.061,91.923,4.532
mc_pre_fid9_p3_MARRONE_largeMale_left_catalina_LS.csv,42,MARRONE,p3,mc,fid9,left,pre,33.185,92.176,0.099,1.067,36.548,54.187,180.639,6.676,20.784,33.185,92.176,0.099
mc_pre_fid9_p3_MARTINEZ_largeMale_left_catalina_LS.csv,42,MARTINEZ,p3,mc,fid9,left,pre,34.585,92.776,4.689,3.468,49.106,37.389,179.721,7.206,18.421,34.585,92.776,4.689
mc_pre_fid9_p3_MOORE_largeMale_left_catalina_LS.csv,58,MOORE,p3,mc,fid9,left,pre,33.73,92.451,0.893,14.149,34.166,51.793,171.77,6.142,21.087,33.73,92.451,0.893
